AlbumId,ArtistId,Optional GenreId
44829,286575,131552
44837,86068,293688
44838,47532,61215
44839,247758,61215
44840,54788,173467
44841,132285,274161
44844,68031,
44851,None,
44853,176258,182697
44863,74668,45077
44871,114874,33722
44872,245566,56000
44879,None,
44880,294335,48717
44885,25178,279143
44893,7593,287681
44896,206388,131552
44899,195787,172023
44904,67812,34486
44907,198973,48505
44917,205977,158282
44919,None,
44929,149798,
44933,153013,33722
44948,279989,61215
44957,180487,131552
44965,None,61215
44967,146803,199606
44973,59238,162234
44975,118435,48505
44980,276674,274161
44981,None,
44986,226621,
44989,100987,158282
44999,56616,158282
45004,13238,33204
45016,245080,17453
45030,288449,61215
45034,273176,48505
45041,124724,61215
45043,None,131552
45053,224968,35389
45068,82536,208198
45073,189708,61215
45086,None,145948
45091,275519,17453
45092,246667,158282
45094,211553,216462
45097,100987,158282
45098,226396,17453
45102,90608,17453
45112,None,131552
45114,229537,173467
45119,144300,17453
45129,210805,61215
45133,282046,33722
45142,86066,172023
45158,194676,65985
45168,39540,231121
45178,236660,158282
45184,288933,163949
45187,133515,61215
45188,219306,282464
45191,102438,214765
45194,103030,279143
45196,7200,214765
45197,231613,158282
45225,None,147886
45231,148902,287681
45245,None,61215
45252,89115,48505
45254,184074,61215
45255,271901,131552
45257,None,
45258,160798,214765
45260,86469,147886
45272,39943,214765
45279,250900,199606
45280,244833,198263
45283,250941,174731
45286,40896,61215
45307,271438,214765
45309,228776,173467
45321,232710,198263
45324,30509,216462
45327,7622,172023
45332,108373,214765
45339,287822,33722
45344,125628,172023
45358,74052,214765
45368,54975,177561
45376,64744,256783
45377,61378,274088
45381,252460,176858
45383,161145,61215
45386,25289,172023
45398,250370,173467
45401,263046,274088
45409,195665,131552
45411,205381,274088
45412,119880,126500
45414,539,17453
45416,262766,33722
45419,228034,158282
45420,214565,61215
45431,54383,158282
45439,98502,172023
45441,137008,158282
45443,173551,33204
45467,158118,61215
45469,295445,35389
45476,280954,131552
45482,160004,35389
45497,85921,61215
45500,248614,177561
45501,38328,279143
45504,77710,131552
45506,188752,208198
45516,237418,131552
45518,197314,214765
45519,5232,131552
45521,57228,173467
45527,195708,198263
45528,159455,287681
45534,24389,287681
45535,83870,33722
45541,161583,214765
45542,83799,17453
45544,52390,199606
45557,220994,158282
45568,103916,61215
45601,294080,208198
45610,279989,61215
45616,118082,208198
45617,194018,259280
45620,60330,48717
45623,18147,17453
45625,187345,279143
45632,199441,158282
45640,67344,
45658,137891,61215
45662,20037,103715
45669,63903,48505
45670,66521,158282
45675,257387,172023
45679,None,61215
45699,244574,61215
45708,None,77904
45713,237418,131552
45715,39540,75691
45725,86496,149962
45726,244384,287681
45731,94468,158282
45737,237418,131552
45742,2663,173467
45745,204824,131552
45755,273574,61215
45760,132751,214765
45761,179123,274161
45767,138660,35389
45780,59964,199606
45796,49382,
45801,77383,61215
45810,279585,61215
45814,None,289568
45819,121788,214765
45827,199838,274161
45833,83333,172023
45839,201697,214765
45844,140182,214765
45861,65134,158282
45862,249824,287681
45865,185696,158282
45869,68321,274161
45882,213069,131552
45884,80334,158282
45888,54788,173467
45896,158154,61215
45897,130167,131552
45903,206092,61215
45918,21641,61215
45939,100355,61215
45950,156196,155264
45954,255586,131552
45955,26581,131552
45961,236794,61215
45963,119231,61215
45968,209972,208198
45973,152077,48505
45975,287445,172023
45990,177476,208198
45993,149972,282464
45995,291812,33722
45999,26283,61215
46011,None,
46018,36899,173467
46020,57608,173655
46024,252460,67098
46025,118082,208198
46039,69022,158282
46046,70185,147886
46052,96856,17453
46057,139247,172023
46060,92597,158282
46072,111093,
46074,244384,287681
46081,15133,35389
46082,272746,208198
46083,72789,214765
46101,210749,146792
46102,None,
46103,None,61215
46104,148882,219193
46114,281874,99463
46115,252026,146792
46119,9295,131552
46122,7622,172023
46130,99218,173467
46142,198842,158282
46146,156315,172023
46156,10340,155264
46161,250159,131552
46167,None,155264
46174,None,172023
46175,162310,158282
46183,None,61215
46210,86954,35389
46213,21833,199606
46217,138935,131552
46218,280275,199606
46226,259799,287681
46227,20251,258600
46238,None,
46243,237574,208198
46245,70850,61215
46268,96123,82064
46272,52921,173467
46282,144802,61215
46283,59956,61215
46293,105774,172023
46298,117195,214765
46302,156466,199606
46307,194118,18161
46313,118082,208198
46321,245949,17453
46326,274779,33722
46338,211661,287681
46351,193079,173467
46356,None,163949
46360,246944,131552
46364,89507,61215
46378,179468,
46379,139937,17453
46388,5232,131552
46395,38023,173467
46400,10159,214765
46402,None,182697
46417,57989,61215
46425,None,
46439,273574,61215
46441,185314,172023
46447,None,
46448,184324,35389
46453,222304,172023
46460,150699,158282
46468,21970,287681
46479,133773,35389
46492,217506,150385
46494,95406,33722
46500,30442,230141
46502,193204,34486
46512,290881,34486
46514,25211,182697
46521,90605,131552
46523,224724,287681
46524,177915,61215
46525,272746,208198
46527,141852,172023
46531,None,287681
46532,82814,208198
46536,None,289568
46538,136574,131552
46542,211783,214765
46548,156622,33722
46551,18727,198263
46566,187518,61215
46572,109987,61215
46578,163830,82064
46584,294094,173467
46586,211082,253120
46587,None,
46597,199665,131552
46599,197089,8400
46602,None,131552
46615,None,
46640,123551,208198
46642,7960,61215
46644,140342,131552
46647,110274,287681
46653,243292,186413
46677,None,
46681,250159,131552
46686,206388,131552
46695,1348,268304
46696,31546,259280
46704,57851,158282
46708,217457,208198
46712,45979,33722
46722,None,61215
46723,203553,131552
46725,80325,61215
46733,261409,116130
46735,123501,214765
46758,7593,82378
46763,175409,149962
46764,284450,198263
46765,None,198263
46770,186106,61215
46772,266628,61215
46773,44066,61215
46777,25948,82378
46778,289682,158282
46782,266347,158282
46786,58426,268304
46811,34451,61215
46812,290788,158282
46822,96489,213152
46823,175870,158282
46831,237574,208198
46832,288752,172023
46848,88548,33722
46849,177488,131552
46853,161517,61215
46857,152906,61215
46858,204999,61215
46865,None,231121
46870,124844,199606
46873,None,131552
46878,68889,33722
46884,None,
46885,88809,35389
46886,273577,33722
46907,165221,158282
46915,160798,214765
46917,242177,61215
46921,54975,177561
46932,253224,131552
46936,None,
46941,293649,33722
46954,110211,33204
46955,None,198263
46963,256380,82064
46967,35081,35389
46976,21641,61215
46978,161145,61215
46979,88706,33204
46981,292756,17453
46982,257560,61215
46985,114039,173467
46995,None,17453
46996,16416,214765
46997,100030,158282
47001,None,
47003,90091,33722
47012,289621,173655
47015,258392,131552
47021,251423,172023
47022,135958,61215
47026,52688,287681
47031,151848,61215
47038,147365,198263
47058,None,214765
47062,295,61215
47073,176235,259280
47074,93914,131552
47076,109412,61215
47081,231613,158282
47082,49584,33722
47085,21306,9432
47086,82300,214765
47090,262988,131552
47095,None,259280
47096,231128,33722
47097,127211,34486
47108,183351,259280
47110,25994,61215
47111,137566,287681
47117,65699,33722
47119,49714,34486
47126,270174,34486
47127,39540,75691
47130,273144,224280
47135,69960,61215
47138,138723,127864
47153,16355,61215
47160,164636,198263
47163,109995,155264
47167,57179,208198
47173,72452,172023
47175,176213,33722
47176,95255,61215
47182,55579,158282
47183,12598,173467
47185,151090,208198
47192,142360,33722
47201,210466,208198
47203,236727,279143
47206,271146,173467
47218,103095,147886
47219,280954,131552
47220,181283,199606
47221,222286,208198
47245,269166,274161
47255,191356,172023
47257,291812,33722
47260,None,
47274,253224,131552
47275,268670,158282
47277,254372,17453
47280,None,214765
47282,993,35389
47288,45432,
47313,191782,147886
47318,None,35389
47329,209707,33722
47333,160581,158282
47340,222273,17453
47342,226229,213152
47345,146772,61215
47364,12920,176858
47365,199204,61215
47368,None,61215
47370,288985,113327
47372,27827,81520
47373,120641,173467
47382,50109,158282
47383,134144,88853
47391,28341,131552
47404,78724,33722
47405,113759,131552
47406,178205,131552
47410,168742,33722
47437,254836,61215
47441,240944,275144
47449,197314,214765
47454,170561,158282
47456,None,
47457,290433,61215
47461,220253,
47470,252018,61215
47472,182018,158282
47474,None,
47478,288933,61215
47487,222372,
47490,49584,33722
47513,None,158282
47521,141075,35389
47527,170104,77904
47538,160867,219193
47540,59092,173467
47546,166768,287681
47571,182008,33722
47573,276228,287681
47575,None,173467
47586,83301,214765
47594,None,
47610,39540,266781
47614,279311,35389
47633,228477,199606
47637,73684,214765
47646,12607,61215
47648,49160,131552
47653,110654,61215
47655,144863,214765
47657,284601,48717
47663,140215,75409
47675,219620,233591
47682,129567,158282
47692,76503,176858
47695,151848,61215
47704,253660,88853
47707,None,
47711,9764,172023
47714,138031,287681
47717,232184,214765
47719,147101,33722
47728,39540,75691
47733,53553,176858
47735,None,268304
47750,252290,158282
47751,293453,173467
47763,160867,282464
47765,244485,173467
47766,247686,33722
47774,None,198263
47778,236765,33722
47793,None,61215
47795,287887,173467
47801,71091,271945
47811,286532,158282
47816,166257,61215
47817,171100,48505
47828,129808,
47834,229270,214765
47840,159455,287681
47841,211476,61215
47843,231056,172023
47847,202309,131552
47848,187099,82064
47861,279729,287681
47864,196502,131552
47872,236794,61215
47874,107802,33722
47878,294489,198263
47883,156106,158282
47890,109995,176858
47891,130808,61215
47918,271604,34486
47920,45428,182697
47932,None,214765
47933,133275,61215
47939,135898,61215
47948,242948,158282
47949,82263,214765
47951,160177,61215
47960,293999,131552
47963,261314,88853
47974,None,61215
47983,87418,259280
47990,294489,198263
47996,242999,218185
48007,252307,61215
48014,295973,33722
48020,31785,287681
48025,184352,208198
48031,188558,287681
48033,247444,131552
48034,278645,158282
48035,57037,61215
48049,128573,173467
48051,210094,9667
48068,39540,75691
48075,139025,61215
48081,55081,216462
48084,113317,274161
48097,113344,34486
48113,281855,61215
48116,180620,274088
48118,112200,61215
48122,138935,131552
48123,71482,17453
48126,280892,266781
48129,None,
48130,None,
48131,289662,103715
48135,293814,274161
48136,216799,131552
48139,86687,219193
48141,190801,61215
48159,287417,131552
48161,234258,285888
48165,255936,35389
48176,110419,172023
48185,286326,199606
48190,120710,61215
48194,None,274088
48210,54144,173467
48214,253524,
48221,244688,201738
48228,None,33722
48231,104895,147886
48237,178994,131552
48241,163015,158282
48245,168642,88853
48251,80591,61215
48259,None,
48260,7567,198263
48272,254977,172023
48279,181586,158282
48283,135552,199606
48298,144732,61215
48302,32783,198263
48305,135746,131552
48307,206092,61215
48310,211661,287681
48319,206388,131552
48324,178617,61215
48333,210480,158282
48335,186106,61215
48339,None,219193
48342,148077,214765
48350,None,88853
48352,129816,158282
48356,125101,131552
48357,139383,173467
48358,16717,201738
48362,140537,199606
48363,272746,208198
48381,265500,33722
48385,191784,
48392,21138,287681
48395,161275,61215
48397,99442,158282
48402,196502,131552
48403,11828,131552
48404,94691,287681
48405,241838,208198
48413,100805,287681
48415,12414,
48417,None,186413
48419,132751,214765
48422,159200,216462
48426,129938,208198
48427,222182,61215
48430,219702,176858
48432,36344,61215
48439,40,116130
48465,263095,33722
48469,24771,33722
48475,138935,131552
48478,199369,198263
48484,252026,82064
48487,282272,208198
48488,224505,224280
48489,27818,158282
48496,184074,61215
48502,24738,216462
48504,162678,201738
48507,236393,173467
48509,197009,256783
48527,78745,287681
48535,None,61215
48537,None,
48549,269466,274088
48553,219475,208198
48559,114424,61215
48564,101755,214765
48568,211599,274161
48590,100805,287681
48598,42125,214765
48604,223989,33722
48607,291812,33722
48611,263333,199606
48633,21306,61215
48640,120125,158282
48645,28822,12274
48652,140547,61215
48653,91769,214765
48668,17037,61215
48679,77346,77904
48680,251868,199606
48681,289608,199606
48699,238561,61215
48712,None,131552
48715,171288,173467
48719,210805,61215
48724,39540,75691
48730,116261,158282
48731,64159,61215
48734,28887,198263
48758,140299,172023
48763,244384,61215
48767,137868,61215
48769,None,274161
48770,249114,275144
48772,228368,98687
48778,28341,131552
48780,None,113360
48789,92245,173467
48790,40387,182697
48792,168169,287681
48794,181283,256783
48798,241037,208198
48801,114965,198263
48802,273176,173467
48803,102659,199606
48810,208084,147886
48815,293278,131552
48817,85610,274088
48825,39570,172023
48827,164498,198263
48829,None,158282
48830,37604,61215
48835,None,147886
48841,3327,172023
48842,273577,33722
48845,177488,131552
48846,39500,33204
48848,179007,61215
48850,4216,34486
48853,214139,158282
48858,47496,199606
48859,200879,33722
48860,39540,75691
48865,194262,71345
48866,2079,9667
48870,201819,172023
48875,210480,139095
48878,200298,158282
48879,85449,208198
48884,174369,230141
48885,163430,158282
48886,166898,216462
48892,210827,133159
48896,154451,172023
48897,184358,77904
48901,180320,208198
48909,131504,131552
48910,175662,182697
48913,269733,131552
48914,109669,146792
48918,249359,61215
48922,None,
48930,201146,274161
48941,200141,158282
48943,124714,172023
48960,275965,48505
48970,91400,
48974,194876,61215
48978,163944,274088
48982,285087,61215
48986,138342,131552
48994,152758,17453
48995,293119,131552
48996,149094,131552
48998,84356,173467
49004,110387,34486
49012,33772,208198
49022,96104,61215
49027,31954,199606
49034,272746,208198
49037,84364,17453
49039,7033,174731
49055,252472,173467
49056,215527,173467
49057,None,61215
49064,270557,158282
49077,263929,33722
49079,282605,274161
49082,146353,61215
49088,49094,47898
49102,209603,131552
49103,121019,61215
49108,None,155264
49124,143602,61215
49126,141398,33722
49131,56726,133159
49140,None,
49143,44320,61215
49144,160424,61215
49157,10375,155788
49163,182802,61215
49168,217654,34486
49172,None,33722
49179,238301,186413
49182,None,287681
49188,8084,172023
49194,78860,271945
49201,229988,131552
49209,127321,287681
49212,15096,33722
49216,154213,33204
49217,108431,61215
49219,None,
49221,200954,208198
49223,37003,182697
49228,281855,61215
49229,89507,61215
49230,179941,287681
49234,230796,61215
49242,222802,131552
49247,241082,35389
49248,128895,199606
49252,125200,61215
49255,95138,172023
49259,89704,173467
49260,142552,35389
49263,23798,33722
49267,133570,208198
49268,271376,214765
49269,66091,88853
49275,239122,17453
49279,215739,147886
49281,38290,172023
49290,17676,40467
49307,274339,199606
49315,282263,287681
49318,225108,198263
49325,238666,
49337,None,155264
49356,88548,33722
49361,83916,77904
49365,25115,208198
49370,263587,34486
49372,220217,48505
49378,68733,173467
49379,253224,131552
49387,208035,214765
49390,97290,214765
49394,None,61215
49399,4442,61215
49403,121756,201738
49411,None,
49427,170877,147886
49435,None,173467
49439,23726,
49443,11577,88853
49449,15343,131552
49454,27129,33722
49471,201697,214765
49493,257497,131552
49517,177476,208198
49527,293719,61215
49535,None,88853
49538,242177,61215
49543,None,155264
49547,197879,199606
49552,None,35389
49556,208385,
49561,12181,48717
49569,143479,279143
49582,261992,61215
49597,23892,287681
49600,159331,214765
49608,41646,131552
49609,None,113360
49613,156713,61215
49614,127525,208198
49616,84614,82064
49623,98269,131552
49624,206384,131552
49626,None,200901
49627,223935,
49629,128993,61215
49636,172223,61215
49638,156644,150385
49640,83301,214765
49649,273577,33722
49655,140537,199606
49676,170277,158282
49693,110385,61215
49695,240310,274088
49698,236794,61215
49706,139234,131552
49710,278499,61215
49720,140668,172023
49733,166019,279143
49734,None,
49736,247092,61215
49739,276506,61215
49758,None,
49761,77710,131552
49766,59092,173467
49775,None,196528
49781,None,131552
49785,236546,131552
49786,46713,33722
49787,None,61215
49788,230916,214765
49795,178994,131552
49797,120477,181653
49800,37525,173467
49808,142717,33722
49810,292708,224280
49816,181218,146792
49823,160248,33722
49827,81524,61215
49830,273194,33722
49833,39540,75691
49837,29586,61215
49840,None,
49847,244384,287681
49854,None,61215
49862,82781,131552
49869,None,173467
49872,None,61215
49878,23717,35389
49879,None,
49881,38023,173467
49883,112451,256783
49891,None,61215
49892,25965,131552
49893,57179,208198
49895,30445,19913
49901,254157,61215
49903,201319,61215
49912,218524,
49919,130253,198263
49920,197377,199606
49927,2044,61215
49935,146251,61215
49943,199522,172023
49953,114874,33722
49955,None,48717
49961,110211,33204
49965,107804,34486
49970,None,75691
49979,181032,173467
49991,222191,131552
49993,274479,208198
49995,91223,17680
49999,147365,198263
50001,74705,177561
50004,17037,61215
50014,151123,33722
50034,289897,31567
50070,277719,198263
50073,253660,88853
50083,272127,61215
50095,113978,198263
50099,114358,146792
50107,None,173467
50118,244384,287681
50119,256310,131552
50132,210671,48717
50135,188250,33722
50141,120692,230141
50145,100297,158282
50146,255586,131552
50149,232604,61215
50153,None,
50155,89843,158282
50163,110618,259280
50166,62065,176858
50167,276163,199606
50180,92640,293688
50185,266352,131552
50192,186580,198263
50195,147161,274088
50200,1349,61215
50207,194079,131552
50214,64744,131552
50233,None,61215
50238,291274,9667
50254,186926,162234
50276,139023,33722
50279,91118,287681
50284,125845,208198
50285,253660,88853
50292,135338,61215
50295,28341,131552
50300,235383,
50313,180884,
50317,247955,131552
50329,97147,61215
50337,64744,256783
50338,244146,33722
50351,5232,131552
50353,76672,34486
50355,237425,158282
50356,288310,
50361,154852,158282
50363,246953,214765
50370,195252,33722
50376,28987,287681
50379,23717,35389
50384,None,
50388,278833,88853
50393,None,158282
50399,238818,162234
50403,219924,147886
50405,286938,173467
50426,194118,18161
50428,117430,61215
50431,215871,
50449,291792,131552
50454,294617,214765
50459,11207,98154
50463,33263,173467
50471,182802,61215
50475,18532,214765
50480,7539,155264
50481,None,
50486,288933,61215
50501,253458,216462
50510,51210,33722
50512,175309,131552
50516,243242,209270
50534,57021,61215
50537,209104,34486
50542,8606,131552
50543,246500,88853
50544,5730,33722
50548,254013,198263
50552,None,9667
50564,246910,214765
50581,181056,214765
50583,200266,172023
50590,71326,172023
50593,7288,199606
50599,None,61215
50602,148241,33722
50605,65089,208198
50611,199838,274161
50612,11872,158282
50618,129052,259280
50621,None,173467
50622,144802,61215
50635,None,147886
50642,236036,116130
50646,113720,34486
50670,26156,224280
50675,271901,131552
50679,155700,131552
50684,2362,214765
50687,135338,61215
50692,96211,279143
50699,None,
50701,81199,61215
50703,126457,279143
50705,33939,198263
50706,9710,82378
50729,244485,173467
50731,43164,214765
50732,151672,173467
50735,92330,198263
50745,212293,201738
50753,66282,34486
50771,None,214765
50773,98399,131552
50780,28341,131552
50784,223911,61215
50792,140537,199606
50794,165161,158282
50795,135958,61215
50800,281570,61215
50809,260233,103715
50812,271604,34486
50822,161313,33204
50826,None,61215
50829,68733,173467
50837,197682,99415
50848,None,61215
50849,167881,287681
50855,254739,33204
50861,28341,105160
50866,140956,105160
50874,None,61215
50879,7539,173467
50885,137008,158282
50891,275170,199606
50900,None,34486
50901,149019,131552
50903,275472,17453
50905,149798,
50906,114007,230141
50912,240504,33204
50917,None,33722
50919,177929,61215
50921,267322,33722
50927,112434,
50930,84510,173467
50937,251727,287681
50943,122505,61215
50944,226040,34486
50948,160158,17453
50951,238561,61215
50964,197362,173467
50968,None,198263
50970,283835,
50980,99218,173467
50983,211290,61215
50984,247758,61215
50997,88296,82064
50999,206158,
51010,93399,208198
51028,281741,
51029,200954,208198
51038,144732,109592
51042,196260,224280
51053,6104,61215
51054,None,61215
51055,80171,189467
51065,266285,158282
51067,82814,208198
51068,7732,131552
51072,165371,214765
51073,182018,158282
51085,134358,33722
51090,75535,9667
51108,3091,131552
51118,647,17453
51119,None,
51135,22347,33204
51141,219458,162234
51144,169807,198263
51146,20557,61215
51147,53423,131552
51150,None,208198
51156,4345,61215
51157,214138,266781
51162,82228,35389
51163,125115,33204
51164,None,231121
51166,None,
51170,189272,34486
51171,212964,198263
51180,11207,173467
51192,70134,172023
51193,None,61215
51196,278968,158282
51197,284791,244713
51198,134826,61215
51204,None,198263
51212,102316,61215
51222,145072,77904
51225,3607,158282
51232,244146,33722
51236,170225,131552
51237,25900,287681
51243,7539,173467
51244,274085,67098
51254,125845,208198
51259,159456,199606
51268,220340,173655
51271,116167,61215
51279,280857,131552
51292,61636,173467
51308,253224,131552
51310,None,131552
51316,248969,158282
51324,10463,274161
51325,113759,131552
51328,95541,147886
51331,None,155264
51345,72641,131552
51346,135746,61215
51350,292702,172023
51356,None,47898
51360,7950,199606
51362,211781,214765
51371,44857,61215
51372,111982,173467
51383,None,35389
51387,None,158282
51398,None,155264
51402,151767,274088
51403,234271,158282
51404,190688,158282
51405,26516,61215
51409,42735,88853
51412,25634,172023
51423,100987,158282
51439,211082,34486
51451,88548,33722
51453,78813,274161
51458,194960,77904
51471,179694,131552
51475,207736,147886
51484,88490,214765
51490,29055,158282
51496,269209,287681
51500,215112,33722
51504,212093,208198
51505,None,61215
51510,280892,274088
51511,271604,34486
51518,72426,259280
51527,134543,199606
51529,118082,208198
51534,52914,209270
51542,292702,172023
51546,7281,158282
51549,282629,208198
51564,None,61215
51568,15124,173467
51571,229686,61215
51583,224505,233591
51585,135061,61215
51594,155836,33722
51599,63629,61215
51608,139680,61215
51610,232604,61215
51611,89704,173467
51621,133640,
51627,152360,208198
51628,None,
51638,26283,61215
51639,28341,131552
51644,89843,158282
51645,None,61215
51649,91223,17453
51652,None,
51659,176596,131552
51661,113720,34486
51683,161384,158282
51689,208330,199606
51693,12920,176858
51697,179229,173467
51699,122958,214765
51702,None,
51704,287823,
51705,208387,216462
51706,146942,162234
51708,175331,208198
51709,277818,173467
51711,113759,131552
51715,36899,173467
51717,24359,256783
51725,113720,34486
51734,None,199606
51747,180618,131552
51748,37088,158282
51755,119669,
51766,109995,176858
51770,47241,17453
51775,None,
51778,198364,61215
51784,202697,214765
51789,186106,61215
51793,55388,181653
51795,233685,173467
51796,226334,158282
51797,58562,61215
51802,84211,61215
51813,30329,214765
51823,3836,61215
51824,221644,287681
51833,121046,199606
51835,20209,88853
51843,200487,172023
51848,216090,242383
51852,64674,176858
51855,271443,61215
51860,80080,172023
51861,135958,61215
51863,11207,173467
51871,100355,61215
51875,130706,
51878,262766,33722
51879,48661,158282
51881,19450,35389
51882,172223,61215
51898,None,274161
51900,54144,173467
51911,12920,176858
51912,None,274161
51922,None,
51923,264117,214765
51936,295309,158282
51939,270655,48505
51945,152819,126500
51952,203260,61215
51953,19521,61215
51955,115386,268304
51956,210671,48717
51960,88307,17453
51964,None,198263
51968,102727,77904
51989,159313,172023
51990,142491,199606
51994,1348,90309
52003,146992,199606
52026,209694,198263
52027,206388,131552
52036,279803,189467
52040,180618,131552
52052,70789,34486
52053,266032,214765
52070,277719,198263
52078,None,131552
52089,39540,75691
52095,137868,17453
52103,113434,287681
52108,82119,176858
52111,200000,158282
52128,None,35389
52137,286727,33722
52139,119996,158282
52141,286313,33722
52146,182081,209270
52148,66140,173467
52158,243292,186413
52167,None,123396
52175,None,
52181,108203,88853
52184,269166,274161
52199,6182,208198
52200,None,
52201,281022,131552
52208,280625,149962
52217,104895,147886
52224,91211,34486
52229,236549,208198
52231,228170,172023
52238,127955,33722
52240,25738,162234
52241,None,61215
52243,229537,173467
52257,128090,88853
52263,219447,172023
52266,39307,
52270,190543,61215
52279,85945,48505
52280,187278,33722
52309,193576,172023
52317,172478,61215
52329,272710,17453
52335,5232,131552
52338,267894,279143
52341,138563,31567
52349,119186,173467
52356,286939,35389
52361,150918,198263
52376,None,131552
52383,244384,287681
52388,187518,61215
52393,294545,33722
52396,59092,48505
52398,76040,176858
52410,39540,75691
52423,49714,176858
52430,203815,61215
52436,105554,34486
52437,127690,208198
52439,82565,173467
52441,225394,208198
52446,237418,131552
52450,248567,158282
52456,252521,61215
52469,123226,155264
52477,79318,147886
52478,290558,61215
52480,127151,61215
52482,18899,287681
52483,135338,61215
52485,91498,61215
52486,260853,198263
52489,36211,61215
52504,112451,256783
52508,179694,131552
52513,None,131552
52526,104730,287681
52532,53012,113360
52536,206388,131552
52542,226998,214765
52550,None,147886
52552,263587,181653
52555,None,
52557,15676,109592
52562,135552,199606
52569,271901,131552
52571,277613,35389
52575,117672,158282
52576,266032,214765
52579,None,155264
52582,77710,131552
52585,171697,214765
52587,127151,17453
52598,None,
52602,291949,208198
52614,236794,61215
52620,53445,176858
52634,48536,56000
52642,175431,88853
52643,269857,131552
52644,189015,131552
52646,5377,214765
52647,128272,158282
52648,None,61215
52650,None,61215
52653,None,61215
52656,139937,17453
52657,202697,214765
52665,156750,61215
52672,22168,61215
52674,203537,34486
52675,191918,287681
52681,None,198263
52698,132773,61215
52703,39781,61215
52714,189969,279143
52720,202755,
52725,28887,198263
52726,None,61215
52731,128822,31567
52740,231498,172023
52749,211338,274161
52751,166450,158282
52756,244525,
52769,61669,173467
52772,None,61215
52775,88766,61215
52777,2644,131624
52783,203462,131552
52788,253660,88853
52792,None,88853
52793,257019,131552
52796,252066,224280
52819,48800,214765
52826,39540,146792
52831,None,61215
52838,176977,274088
52841,189015,131552
52851,274885,208198
52858,59092,173467
52861,89446,214765
52863,17678,17453
52870,72422,155264
52879,247758,61215
52884,161823,33722
52890,83454,199606
52900,258848,61215
52915,221102,51420
52922,5730,33722
52925,9002,77904
52926,156688,61215
52927,270460,131552
52929,44066,61215
52932,104895,147886
52934,166493,
52935,270238,61215
52940,94000,
52954,155705,172023
52955,65125,182697
52961,144739,33722
52962,139574,199606
52971,242452,33722
52978,282953,61215
52986,84614,82064
52988,260767,259280
52989,91658,
52993,244146,33722
52997,None,173467
53001,151848,61215
53002,156106,158282
53011,130248,76912
53017,262452,173467
53019,281855,61215
53041,135878,17453
53045,187518,61215
53046,153907,173467
53053,92245,173467
53063,93804,33722
53067,123503,61215
53069,209707,33722
53073,131538,173655
53074,87693,268217
53077,226396,35389
53078,39824,231121
53079,263587,34486
53080,73960,61215
53087,22153,33722
53090,84356,173467
53104,None,61215
53105,284655,99415
53115,125845,208198
53124,141866,131552
53125,69022,158282
53127,64416,274088
53133,None,61215
53144,None,
53149,141159,172023
53154,3607,158282
53172,59166,
53176,246477,268304
53188,135421,61215
53190,133018,17453
53196,211151,158282
53200,79400,173655
53201,260279,155264
53202,271318,158282
53218,256205,279143
53220,181168,172023
53221,155841,61215
53228,243848,266781
53239,177361,173467
53241,247955,131552
53244,172046,209270
53259,280596,34486
53265,168551,33722
53277,177476,208198
53279,79840,259280
53281,258848,61215
53283,1350,201738
53297,22935,33722
53303,263001,173467
53305,240339,61215
53309,None,274088
53315,133570,208198
53316,202749,198263
53320,289749,216462
53322,247400,201738
53324,155959,231121
53325,None,
53328,7033,174731
53344,203296,17453
53349,167351,
53351,133622,33722
53358,282195,172023
53366,6334,172023
53369,161629,199606
53372,123265,61215
53373,98801,198263
53376,189054,105160
53377,229072,61215
53384,143667,
53390,None,214765
53399,202487,131552
53400,133018,17453
53402,133570,208198
53403,89428,61215
53405,191782,147886
53415,61316,61215
53418,33665,98687
53419,72536,88853
53428,84678,208198
53434,294489,198263
53437,125845,208198
53444,83870,33722
53448,188012,172023
53458,68139,214765
53460,13832,131552
53475,145837,214765
53482,206388,131552
53494,238579,61215
53495,238818,162234
53497,None,61215
53500,154852,158282
53503,125200,61215
53504,60451,214765
53506,103356,274088
53509,108304,116130
53513,192546,256783
53516,121046,199606
53521,29555,209270
53522,188197,201738
53526,155841,61215
53532,27818,158282
53534,67665,33722
53536,206476,173467
53538,None,214765
53540,244485,173467
53541,None,259280
53544,217814,
53547,103916,61215
53552,210466,208198
53554,223875,88853
53559,122972,61215
53561,26549,208198
53567,39926,201738
53569,161451,51420
53573,176213,33722
53575,278564,158282
53579,113759,131552
53581,176435,199606
53590,201811,199606
53599,228217,274088
53600,None,113360
53604,187696,61215
53606,41507,274088
53607,105364,214765
53615,167493,158282
53616,93027,131552
53620,179443,61215
53623,39540,75691
53631,219458,162234
53643,117066,199606
53651,46933,198263
53655,None,242383
53656,224048,242383
53658,232859,61215
53660,165857,158282
53666,184062,279143
53672,197314,214765
53673,None,155264
53674,291812,33722
53679,59734,214765
53681,65740,149962
53690,161145,61215
53693,190173,131552
53695,None,172023
53696,47496,199606
53697,182423,173467
53708,123670,209270
53710,156530,61215
53712,159120,
53717,155177,212410
53720,10939,82064
53725,70038,33722
53731,85945,173467
53737,64052,158282
53741,14111,287681
53749,127712,88853
53761,168625,172023
53765,214417,274161
53770,160477,61215
53782,232439,274161
53783,169451,186413
53786,201533,173467
53791,295381,82064
53792,57989,61215
53796,None,287681
53814,151712,155264
